RefId;IsBadBuy;PurchDate;Auction;VehicleAge;Make;Model;Trim;SubModel;Color;Transmission;WheelTypeID;VehOdo;Nationality;Size;TopThreeAmericanName;MMRAcquisitionAuctionAveragePrice;MMRAcquisitionAuctionCleanPrice;MMRAcquisitionRetailAveragePrice;MMRAcquisitonRetailCleanPrice;MMRCurrentAuctionAveragePrice;MMRCurrentAuctionCleanPrice;MMRCurrentRetailAveragePrice;MMRCurrentRetailCleanPrice;VehBCost;WarrantyCost;State|ZIPC
47808;0;7/14/2010;MANHEIM;3;SUZUKI;FORENZA;Bas;4D SEDAN;BLUE;AUTO;2;48644;OTHER ASIAN;MEDIUM;OTHER;44710;57000;79250;97690;44770;53240;81020;96340;57500;482;FL|33809
5240;0;12/8/2009;MANHEIM;3;CHEVROLET;UPLANDER FWD V6;LS;PASSENGER EXT 3.5L;GREY;AUTO;2;84585;AMERICAN;VAN;GM;59010;68000;96060;108360;49580;57310;96360;104030;56900;2282;AZ|85040
49004;0;8/27/2009;OTHER;3;PONTIAC;G6 V6 3.5L V6 SFI;Bas;4D SEDAN;WHITE;AUTO;2;62292;AMERICAN;MEDIUM;GM;74740;90490;85720;102730;65010;77040;99930;114040;74650;1118;OK|73108
33812;0;3/16/2010;MANHEIM;6;CHEVROLET;MALIBU MAXX V6;LS;4D SEDAN LS;SILVER;AUTO;1;78150;AMERICAN;MEDIUM;GM;51330;60070;85240;93030;54590;68620;88280;100680;59850;1272;FL|34761
2478;0;7/6/2010;ADESA;3;CHRYSLER;SEBRING 4C;Bas;4D SEDAN;BLUE;AUTO;2;70212;AMERICAN;MEDIUM;CHRYSLER;74610;85780;110980;123820;76520;86990;112020;126410;78750;1155;OH|45005
58962;0;2/12/2009;MANHEIM;6;DODGE;DURANGO 2WD V8 4.7L;Spo;4D SUV 4.7L;MAROON;AUTO;1;62072;AMERICAN;MEDIUM SUV;CHRYSLER;39450;51420;47610;60530;55680;64920;65130;75110;54550;1515;CA|92337
20053;1;3/2/2010;OTHER;7;FORD;EXPEDITION 4WD V8;XLT;4D SUV 5.4L XLT;GREY;AUTO;2;74595;AMERICAN;LARGE SUV;FORD;76490;90690;110590;129520;76490;90690;110590;129520;96050;1689;CA|95673
49078;0;10/15/2009;OTHER;4;MAZDA;MAZDA6 2.3L I4 MPI;i;4D SEDAN I;RED;AUTO;1;84047;OTHER ASIAN;MEDIUM;OTHER;66370;84950;76680;96750;63480;77490;98370;111880;76400;1373;OK|73108
18810;0;2/10/2009;MANHEIM;1;CHEVROLET;IMPALA V6 3.5L V6 SF;LS;4D SEDAN LS 3.5L FFV;SILVER;AUTO;2;75282;AMERICAN;LARGE;GM;96140;104890;108830;118280;97800;105750;110620;119210;70800;1974;CO|80022
69601;0;3/4/2009;ADESA;4;TOYOTA;CAMRY 4C 2.4L I-4 SF;Bas;4D SEDAN;BLACK;AUTO;2;79538;TOP LINE ASIAN;MEDIUM;OTHER;83160;95330;94810;107960;18340;24270;24810;31210;97050;569;AZ|85226
17448;0;8/17/2010;MANHEIM;7;CHEVROLET;TRAILBLAZER 2WD 6C;LS;4D SUV 4.2L LS;GOLD;AUTO;1;61761;AMERICAN;MEDIUM SUV;GM;46780;57610;84610;95230;47420;58280;79970;91600;80000;1320;TX|77041
2900;0;4/14/2010;OTHER;3;CHRYSLER;PT CRUISER;Bas;4D SEDAN;SILVER;AUTO;2;79828;AMERICAN;MEDIUM;CHRYSLER;61600;71120;93720;103800;58070;69810;90240;104180;64000;1389;AL|35004
67068;0;1/6/2009;OTHER;4;BUICK;LACROSSE 3.8L V6 SFI;CX;4D SEDAN CX;SILVER;AUTO;2;66294;AMERICAN;LARGE;GM;68210;84550;78670;96310;71770;90070;82510;102280;63950;1313;IN|46239
30163;0;6/16/2010;MANHEIM;3;DODGE;CALIBER;SXT;4D WAGON SXT;WHITE;MANUAL;2;55718;AMERICAN;MEDIUM;CHRYSLER;73200;88280;106890;118820;71770;86920;109180;121900;68500;754;FL|32824
1402;0;12/14/2010;ADESA;2;PONTIAC;G6 V6;Bas;4D SEDAN SE1;WHITE;AUTO;1;72869;AMERICAN;MEDIUM;GM;87670;99330;126790;139810;102950;116160;133630;147800;76500;1272;TN|38118
24458;1;10/21/2009;OTHER;2;FORD;FIVE HUNDRED 3.0L V6;SEL;4D SEDAN SEL;SILVER;AUTO;1;77900;AMERICAN;LARGE;FORD;88110;111680;100160;125610;86970;109740;98930;123520;78000;1506;SC|29697
71991;0;8/6/2009;ADESA;7;HONDA;CIVIC 1.7L I-4 MPI S;LX;4D SEDAN LX 5SP;GREY;MANUAL;2;93599;TOP LINE ASIAN;COMPACT;OTHER;33200;41310;40860;49610;28350;38920;54310;67610;54400;1065;CO|80817
69290;0;12/22/2009;ADESA;1;CHRYSLER;PT CRUISER;Bas;4D SEDAN;BLACK;AUTO;2;43178;AMERICAN;MEDIUM;CHRYSLER;63170;68840;103520;112810;73910;78860;105030;109640;62800;975;CA|91752
62507;0;4/15/2009;ADESA;3;CHEVROLET;UPLANDER FWD V6 3.5L;LS;PASSENGER EXT 3.5L;SILVER;AUTO;2;53272;AMERICAN;VAN;GM;88310;111600;100370;125530;88310;111600;100370;125530;59350;1583;AZ|85226
25940;0;8/18/2010;OTHER;5;CHRYSLER;PT CRUISER;Lim;4D SEDAN LIMITED;WHITE;AUTO;1;87819;AMERICAN;MEDIUM;CHRYSLER;44760;55000;82580;90370;42030;52400;76300;87340;57000;1503;SC|29697
71319;1;2/19/2009;ADESA;3;SUZUKI;FORENZA 2.0L I4 EFI;LS;4D SEDAN;WHITE;AUTO;2;74892;OTHER ASIAN;MEDIUM;OTHER;43390;51830;51860;60980;47310;57390;56090;66980;51100;569;NC|28273
54383;0;5/24/2010;MANHEIM;2;CHEVROLET;MALIBU 4C;LT;4D SEDAN LT;BLACK;AUTO;2;79569;AMERICAN;MEDIUM;GM;106820;124480;144160;164140;103350;121790;145360;161940;94000;1038;NJ|8505
4303;0;10/26/2010;MANHEIM;2;CHEVROLET;IMPALA V6;LT;4D SEDAN LT 3.5L FFV;BLACK;AUTO;1;84978;AMERICAN;LARGE;GM;84040;94610;126000;136600;84160;98960;127020;143250;79450;2152;IL|60440
72331;0;11/4/2010;ADESA;5;CHEVROLET;TRAILBLAZER 2WD 6C;LS;4D SUV 4.2L LS;BEIGE;AUTO;1;86161;AMERICAN;MEDIUM SUV;GM;62970;76040;102020;114510;60740;73840;97910;113350;77300;1243;TX|78227
65715;0;12/17/2009;MANHEIM;5;FORD;FREESTAR FWD V6;SE;PASSENGER 3.9L LX;GOLD;AUTO;2;75559;AMERICAN;VAN;FORD;39370;50450;72330;86460;40480;47940;67960;78170;58300;1506;FL|33411
66923;0;12/9/2010;MANHEIM;5;NISSAN;MAXIMA;SE;4D SEDAN SE;SILVER;AUTO;1;77343;TOP LINE ASIAN;LARGE;OTHER;70740;84580;115890;127060;71260;86580;117120;131060;103750;1155;FL|33411
38229;0;7/23/2010;MANHEIM;2;DODGE;AVENGER 4C;SE;4D SEDAN;BLUE;AUTO;2;67152;AMERICAN;MEDIUM;CHRYSLER;81010;92930;121400;132050;76930;90350;109050;123280;77750;1020;NV|89165
69169;0;5/1/2009;ADESA;4;FORD;FREESTAR FWD V6 3.9L;S;PASSENGER 3.9L;SILVER;AUTO;2;63988;AMERICAN;VAN;FORD;48170;66580;57020;76910;48170;66580;57020;76910;46400;1313;CA|91752
38682;1;4/9/2009;MANHEIM;5;DODGE;NEON 2.0L I4 SFI / S;SXT;4D SEDAN SXT;WHITE;AUTO;1;77993;AMERICAN;COMPACT;CHRYSLER;27650;37580;34860;45590;27650;37580;34860;45590;33600;686;TX|76040
52748;0;6/21/2010;OTHER;5;FORD;ESCAPE 2WD 4C;XLS;4D CUV 2.3L XLS;GREEN;AUTO;1;78020;AMERICAN;SMALL SUV;FORD;57260;71940;91940;106280;54990;71220;95900;124200;68550;920;WV|26431
27880;0;6/3/2009;MANHEIM;5;SATURN;ION 2.2L I4 EFI;2;4D SEDAN LEVEL 2;GOLD;MANUAL;2;62029;AMERICAN;MEDIUM;GM;40650;52040;48900;61200;40650;52040;48900;61200;42000;728;FL|32824
14894;0;6/2/2010;OTHER;7;FORD;EXPLORER 2WD V8;Edd;4D SUV 4.6L EDDIE BAUER;BLACK;AUTO;1;81716;AMERICAN;MEDIUM SUV;FORD;62480;70560;97490;106610;66210;78370;107720;124690;82000;2193;SC|29697
21347;0;7/20/2010;OTHER;4;FORD;FUSION 4C;SEL;4D SEDAN SEL;BLACK;AUTO;1;79260;AMERICAN;MEDIUM;FORD;77940;93810;121400;137040;83720;97090;123770;140530;89050;803;CA|95673
15270;1;4/21/2010;MANHEIM;5;CHEVROLET;IMPALA;Bas;4D SEDAN;GREY;AUTO;2;73718;AMERICAN;LARGE;GM;43840;56290;78040;94800;43520;56200;70330;87880;60350;1974;CA|94544
31567;0;10/8/2009;OTHER;1;MAZDA;MAZDA6 2.3L I4 MPI;i;4D SEDAN I;BLACK;AUTO;1;51639;OTHER ASIAN;MEDIUM;OTHER;102210;109820;115390;123610;93750;101830;132610;141460;88000;1003;NC|27407
44099;1;10/6/2009;MANHEIM;6;FORD;TAURUS 3.0L V6 EFI;SE;4D SEDAN SE;SILVER;AUTO;1;54432;AMERICAN;MEDIUM;FORD;30170;43470;37580;51950;26230;36130;53890;65170;47000;1054;PA|19440
46803;1;2/24/2009;MANHEIM;5;CHEVROLET;CAVALIER 4C 2.2L I4;Bas;4D SEDAN;BROWN;AUTO;2;86203;AMERICAN;COMPACT;GM;29320;38350;36670;46420;30170;38940;37580;47060;30800;1243;TX|75050
63151;0;10/12/2010;MANHEIM;5;DODGE;DAKOTA PICKUP 2WD V6;SLT;QUAD CAB 3.7L SLT;MAROON;AUTO;1;84704;AMERICAN;SMALL TRUCK;CHRYSLER;77660;82850;115760;120120;79190;97380;119530;137040;88450;1243;NC|28625
45491;1;8/5/2010;OTHER;6;CHRYSLER;PT CRUISER;Bas;4D SEDAN;WHITE;AUTO;2;65745;AMERICAN;MEDIUM;CHRYSLER;28840;37940;60060;73220;29660;39720;68740;76880;51650;1215;CO|80229
52730;1;6/7/2010;OTHER;4;NISSAN;ALTIMA;Bas;4D SEDAN;SILVER;AUTO;2;87723;TOP LINE ASIAN;MEDIUM;OTHER;80580;97450;115790;136040;73270;87840;109790;122040;72650;723;WV|26431
57104;0;7/13/2010;MANHEIM;4;CHRYSLER;SEBRING 4C;Bas;4D SEDAN;SILVER;AUTO;1;87802;AMERICAN;MEDIUM;CHRYSLER;42360;54150;77520;88660;39820;52770;75320;88370;41950;1243;CA|92504
65282;0;6/17/2010;MANHEIM;3;MERCURY;MILAN 4C;Bas;4D SEDAN;SILVER;AUTO;2;74433;AMERICAN;MEDIUM;FORD;97570;111700;133120;148930;105230;120000;141260;150530;68150;803;TX|77061
64255;0;3/10/2010;ADESA;4;PONTIAC;GRAND PRIX;Bas;4D SEDAN;BLUE;AUTO;1;78827;AMERICAN;LARGE;GM;69320;82930;102240;118420;64530;80240;98910;114440;70650;1974;AZ|85226
24423;0;10/21/2009;OTHER;2;FORD;FIVE HUNDRED 3.0L V6;SEL;4D SEDAN SEL;GREY;AUTO;1;88985;AMERICAN;LARGE;FORD;89410;113760;101560;127860;78900;97390;117900;137190;73000;1633;SC|29697
32575;0;3/10/2009;MANHEIM;4;PONTIAC;G6 V6 3.5L V6 SFI;Bas;4D SEDAN;MAROON;AUTO;1;61997;AMERICAN;MEDIUM;GM;70860;82240;81530;93820;72270;83590;83050;95280;70600;1118;CO|80022
47144;0;9/1/2009;MANHEIM;5;CHEVROLET;TAHOE 2WD 4.8L V8 SF;LS;4D SUV 4.8L LT;BLACK;AUTO;1;96005;AMERICAN;LARGE SUV;GM;97360;113070;110150;127120;82060;93900;124230;133130;98950;1918;TX|75050
66054;0;5/28/2009;ADESA;4;FORD;EXPLORER 2WD V6 4.0L;XLS;4D SUV 4.0L FFV XLS;SILVER;AUTO;1;70569;AMERICAN;MEDIUM SUV;FORD;65250;78580;75470;89870;65250;78580;75470;89870;58300;1155;NC|28273
46577;0;9/16/2009;MANHEIM;2;CHEVROLET;IMPALA V6 3.5L V6 SF;LT;4D SEDAN LT 3.5L;BLACK;AUTO;1;85885;AMERICAN;LARGE;GM;88710;106150;100810;119640;77590;91240;120290;137530;75450;2152;FL|33809
7095;1;2/19/2009;MANHEIM;6;FORD;TAURUS 3.0L V6 EFI;SES;4D SEDAN SES;BEIGE;AUTO;1;71816;AMERICAN;MEDIUM;FORD;30020;39560;37420;47720;32960;42860;40600;51290;35750;1220;GA|30272
14198;0;12/23/2009;MANHEIM;4;TOYOTA;CAMRY 4C;Bas;4D SEDAN;SILVER;AUTO;1;58771;TOP LINE ASIAN;MEDIUM;OTHER;71430;82010;103810;118820;75030;83370;106750;121880;92500;505;CA|92807
67268;1;2/24/2010;ADESA;5;FORD;TAURUS;SE;4D SEDAN SE;GOLD;AUTO;2;69521;AMERICAN;MEDIUM;FORD;36940;45560;69140;82090;36940;45560;69140;82090;52700;825;TX|77086
69054;0;3/26/2010;ADESA;4;CHRYSLER;PT CRUISER;Tou;4D SEDAN;BLACK;AUTO;1;53884;AMERICAN;MEDIUM;CHRYSLER;56100;67190;87290;98490;51930;61470;86010;97000;60600;1086;TN|37771
65743;1;2/18/2010;MANHEIM;7;CHEVROLET;IMPALA;Bas;4D SEDAN;SILVER;AUTO;2;86307;AMERICAN;LARGE;GM;32130;42590;60980;68740;34730;45050;62670;74550;58350;2452;FL|33411
7122;0;2/26/2009;MANHEIM;3;CHRYSLER;PT CRUISER 2.4L I4 S;Bas;4D SEDAN;SILVER;AUTO;1;70567;AMERICAN;MEDIUM;CHRYSLER;59130;68880;68860;79390;58290;68240;67950;78700;56450;1389;GA|30272
24348;0;9/23/2009;OTHER;3;FORD;FIVE HUNDRED 3.0L V6;SEL;4D SEDAN SEL;BLUE;AUTO;1;79209;AMERICAN;LARGE;FORD;96330;120910;109040;135580;67680;84960;107450;127520;77000;1506;SC|29697
7555;0;2/23/2009;MANHEIM;5;CHRYSLER;SEBRING 4C 2.4L I4 S;LX;4D SEDAN;SILVER;AUTO;2;81962;AMERICAN;MEDIUM;CHRYSLER;36920;45810;44870;54470;38360;50270;46430;59290;46000;1243;NC|27542
7858;0;8/24/2009;MANHEIM;3;PONTIAC;GRAND PRIX 3.8L V6 S;Bas;4D SEDAN;SILVER;AUTO;2;77300;AMERICAN;LARGE;GM;68950;85810;79470;97670;71290;89350;81990;101500;72350;1974;NC|27542
3698;0;3/23/2010;ADESA;5;CHEVROLET;EQUINOX FWD V6;LT;4D SUV LT;WHITE;AUTO;1;88012;AMERICAN;MEDIUM SUV;GM;77310;94190;108080;134850;74040;93220;106980;133580;70850;1503;OH|45005
35021;1;3/4/2009;MANHEIM;4;FORD;FREESTAR FWD V6 3.9L;S;PASSENGER 3.9L;RED;AUTO;1;80316;AMERICAN;VAN;FORD;44140;54650;52670;64020;41140;55270;49430;64690;42100;1633;TX|75236
63078;0;10/5/2010;MANHEIM;1;PONTIAC;G6 4C;Bas;4D SEDAN SE1;GREEN;AUTO;2;80822;AMERICAN;MEDIUM;GM;90020;96700;127340;133420;91310;97750;126830;136670;81450;1113;NC|28625
56413;0;9/1/2009;OTHER;5;NISSAN;TITAN PICKUP 2WD V8;LE;EXT CAB 5.6L LE;SILVER;AUTO;1;88764;TOP LINE ASIAN;LARGE TRUCK;OTHER;91110;106220;103400;119720;83660;98340;131490;143830;93500;1373;SC|29070
58069;0;9/15/2010;ADESA;2;CHEVROLET;HHR;LT;4D SUV 2.2L LT;SILVER;AUTO;1;69567;AMERICAN;MEDIUM;GM;79270;90120;115460;127130;86200;99170;124660;135500;67300;728;TX|77086
20894;0;12/9/2009;MANHEIM;1;DODGE;AVENGER V6;SXT;4D SEDAN SXT;BLACK;AUTO;1;56882;AMERICAN;MEDIUM;CHRYSLER;98480;120450;146610;167560;97690;114200;136090;150510;82400;1003;TX|75236
42579;0;9/30/2010;MANHEIM;5;FORD;FIVE HUNDRED;SEL;4D SEDAN SEL;MAROON;AUTO;1;75683;AMERICAN;LARGE;FORD;60210;76760;102370;130510;53920;66270;90950;109850;76850;1506;SC|29532
27202;0;7/22/2010;OTHER;6;FORD;FOCUS;SE;4D SEDAN SE;GREEN;AUTO;2;96065;AMERICAN;COMPACT;FORD;32910;42350;65580;77830;30660;40400;60690;70420;42350;1341;OK|73108
52341;1;12/8/2010;MANHEIM;5;NISSAN;MAXIMA;SE;4D SEDAN SL;SILVER;AUTO;1;83806;TOP LINE ASIAN;LARGE;OTHER;78400;95200;122070;135630;89480;108720;130950;149540;95350;1243;TX|78219
62730;0;1/26/2010;MANHEIM;7;CHEVROLET;TRAILBLAZER 2WD 6C;LS;4D SUV 4.2L LS;GREEN;AUTO;1;91402;AMERICAN;MEDIUM SUV;GM;46240;56440;86110;97880;56210;67530;90030;104170;73100;1641;NC|28625
66563;0;1/21/2010;ADESA;7;FORD;WINDSTAR FWD V6;LX;PASSENGER 3.8L LX;GREEN;AUTO;1;78171;AMERICAN;VAN;FORD;25280;34190;54730;66070;26960;35690;56340;66390;40200;2157;NC|28273
71936;0;6/11/2009;ADESA;4;FORD;TAURUS 3.0L V6 EFI;SE;4D SEDAN SE;BLUE;AUTO;2;61303;AMERICAN;MEDIUM;FORD;36880;47830;44830;56660;36420;46930;44330;55680;46800;825;CO|80817
11139;0;1/4/2010;MANHEIM;4;CHRYSLER;TOWN & COUNTRY 2WD V;LX;MINIVAN 3.3L;WHITE;AUTO;2;78876;AMERICAN;VAN;CHRYSLER;57050;72510;95400;113380;57160;72500;95020;111770;63350;1623;NC|27542
3882;0;4/15/2009;OTHER;3;DODGE;MAGNUM V6 2.7L V6 MP;SE;WAGON 2.7L;GREY;AUTO;1;40369;AMERICAN;SPECIALTY;CHRYSLER;75000;87400;86000;99390;75000;87400;86000;99390;90000;975;AL|35004
60274;1;5/14/2010;ADESA;3;FORD;FUSION 4C;S;4D SEDAN S;RED;AUTO;2;67703;AMERICAN;MEDIUM;FORD;87270;105190;126840;141590;82670;99920;123120;136600;60950;728;TN|37771
13905;0;10/19/2010;MANHEIM;4;FORD;TAURUS;SE;4D SEDAN SE;GREEN;AUTO;1;61420;AMERICAN;MEDIUM;FORD;39590;51350;82770;91690;42220;54360;75730;87900;59550;825;MD|21075
796;0;11/3/2010;ADESA;4;CHEVROLET;1500 SILVERADO PICKU;LS;REG CAB 4.3L;SILVER;AUTO;2;85621;AMERICAN;LARGE TRUCK;GM;60310;79230;90230;114000;64080;81780;103040;125600;77600;1373;VA|20166
71561;1;10/22/2009;ADESA;5;OLDSMOBILE;ALERO 4C 2.2L I4 MPI;GL;2D COUPE GL2;WHITE;AUTO;1;81948;AMERICAN;MEDIUM;GM;23690;29290;30590;36630;21770;27200;28510;34380;42150;1633;NC|28273
41134;0;1/28/2010;MANHEIM;4;CHEVROLET;TRAILBLAZER 2WD 6C;LS;4D SUV 4.2L;BLACK;AUTO;1;86080;AMERICAN;MEDIUM SUV;GM;84290;100010;130730;146730;96840;115910;137520;156150;79100;1243;SC|29532
16162;1;11/3/2010;OTHER;5;CHEVROLET;EQUINOX FWD V6;LT;4D SUV LT;BEIGE;AUTO;2;71849;AMERICAN;MEDIUM SUV;GM;61420;76670;94120;112210;61420;76670;94120;112210;83000;1389;SC|29697
13933;0;1/29/2009;OTHER;3;CHEVROLET;IMPALA 3.5L V6 SFI;LS;4D SEDAN LS;SILVER;AUTO;2;79880;AMERICAN;LARGE;GM;63890;74630;74000;85600;70400;79980;81030;91380;64000;1974;TX|75020
16780;0;12/2/2009;MANHEIM;3;CHEVROLET;COBALT;LS;4D SEDAN LS;GOLD;AUTO;2;59638;AMERICAN;COMPACT;GM;45410;55130;54040;64540;51890;62140;87290;98950;57000;671;FL|32824
31700;0;12/14/2009;OTHER;1;CHRYSLER;PT CRUISER;Bas;4D SEDAN;RED;AUTO;2;40170;AMERICAN;MEDIUM;CHRYSLER;63730;69080;96320;100300;70180;77030;103980;110230;63000;975;TX|78745
15219;0;3/17/2010;MANHEIM;3;FORD;FIVE HUNDRED;SEL;4D SEDAN SEL;BLACK;AUTO;1;88714;AMERICAN;LARGE;FORD;90810;108760;124730;147060;93100;111310;128720;148810;75450;1633;CA|94544
44366;0;11/16/2010;MANHEIM;5;CHEVROLET;EQUINOX AWD V6;LT;4D SUV LT;GREEN;AUTO;1;85882;AMERICAN;MEDIUM SUV;GM;76500;92540;112200;133540;77180;95240;115090;135830;87500;1633;PA|19440
17548;0;9/28/2010;MANHEIM;3;PONTIAC;GRAND PRIX;Bas;4D SEDAN;RED;AUTO;2;62418;AMERICAN;LARGE;GM;80390;95780;115320;133040;71720;85320;112970;125300;77350;1703;TX|77041
41030;0;11/19/2009;MANHEIM;3;CHEVROLET;TRAILBLAZER EXT 2WD;LS;4D SUV 4.2L LS;GREY;AUTO;1;78947;AMERICAN;MEDIUM SUV;GM;93830;117530;106340;131930;88060;104260;139900;159470;85100;1155;SC|29532
29868;0;3/31/2010;MANHEIM;2;SATURN;AURA V6;XE;4D SEDAN XE;SILVER;AUTO;1;81978;AMERICAN;MEDIUM;GM;103030;114930;136430;148300;99570;114000;135090;159180;86800;1373;FL|32824
46483;0;8/5/2009;MANHEIM;7;CHEVROLET;IMPALA 3.4L V6 SFI;Bas;4D SEDAN;GOLD;AUTO;1;69138;AMERICAN;LARGE;GM;24970;33790;31970;41490;25480;35100;32520;42910;61950;2003;FL|33809
65678;0;4/2/2009;MANHEIM;6;HYUNDAI;ELANTRA 2.0L I4 MPI;GLS;4D SEDAN;GREEN;AUTO;2;64521;OTHER ASIAN;MEDIUM;OTHER;25450;32740;32490;40360;22390;32740;29180;40360;43100;833;FL|33411
19718;0;7/21/2009;OTHER;3;CHEVROLET;IMPALA 3.5L V6 SFI;LT;4D SEDAN LT 3.5L;GOLD;AUTO;2;68538;AMERICAN;LARGE;GM;75240;90140;86260;102350;75430;91340;86460;103650;70350;1703;CA|95673
3382;0;2/24/2010;ADESA;4;CHRYSLER;SEBRING 4C;Bas;4D SEDAN;BLUE;AUTO;2;76251;AMERICAN;MEDIUM;CHRYSLER;48240;59710;80820;92360;48560;60560;81340;93560;50300;1155;VA|20166
26263;0;12/8/2010;OTHER;5;FORD;TAURUS;SE;4D SEDAN SE FFV;GOLD;AUTO;1;91808;AMERICAN;MEDIUM;FORD;43780;60880;72190;81540;41020;55230;69470;82520;45000;1053;SC|29697
61538;0;10/13/2009;MANHEIM;3;CHRYSLER;PT CRUISER 2.4L I4 S;Tou;4D SEDAN;GREEN;AUTO;2;66785;AMERICAN;MEDIUM;CHRYSLER;52060;63980;61220;74100;49180;58110;86800;95740;55950;1215;NC|28625
47900;0;8/18/2010;MANHEIM;3;FORD;FUSION V6;SE;4D SEDAN SE;GREY;AUTO;1;81863;AMERICAN;MEDIUM;FORD;104950;124710;139690;160040;92280;112520;135470;150860;82500;1373;FL|33809
25920;0;8/11/2010;OTHER;3;SUZUKI;FORENZA;SE;4D SEDAN;BLUE;AUTO;2;77124;OTHER ASIAN;MEDIUM;OTHER;49540;62370;85640;94100;45330;57510;76100;96540;58000;569;SC|29697
70184;0;2/12/2010;ADESA;7;DODGE;1500 RAM PICKUP 2WD;Lar;QUAD CAB 5.7L SLT;SILVER;AUTO;2;89524;AMERICAN;LARGE TRUCK;CHRYSLER;67240;83540;113960;141590;71570;92210;111520;136040;96250;1283;FL|32219
9059;0;2/16/2009;MANHEIM;5;PONTIAC;GRAND PRIX 3.8L V6 S;GT;4D SEDAN GT2;BLACK;AUTO;2;59701;AMERICAN;LARGE;GM;58050;71450;67690;82170;55340;67670;64770;78080;78000;1500;NC|27542
24652;1;3/3/2010;MANHEIM;7;FORD;FOCUS;LX;4D SEDAN LX;BLACK;AUTO;2;73341;AMERICAN;COMPACT;FORD;26900;32120;53420;58700;26010;32500;45030;56270;44000;1455;FL|32124
12719;0;6/28/2010;OTHER;6;HYUNDAI;ACCENT;GL;4D SEDAN GL;GREEN;AUTO;2;66923;OTHER ASIAN;COMPACT;OTHER;27170;34220;53360;62000;19900;28530;49300;56320;44900;825;CA|95673
26284;0;12/15/2010;OTHER;6;TOYOTA;CAMRY 4C;LE;4D SEDAN LE;SILVER;AUTO;1;92428;TOP LINE ASIAN;MEDIUM;OTHER;59440;69110;92910;104150;62340;73890;92000;108930;73000;620;SC|29697
34143;0;11/17/2009;MANHEIM;3;CHEVROLET;IMPALA;LS;4D SEDAN LS;GREY;AUTO;2;81729;AMERICAN;LARGE;GM;67310;79590;77690;90960;65900;76840;100990;112280;65800;2152;CO|80022
70002;0;6/30/2010;ADESA;2;CHEVROLET;MALIBU 4C;LS;4D SEDAN LS;GOLD;AUTO;2;77940;AMERICAN;MEDIUM;GM;101400;113180;144810;154880;104060;118140;140430;153710;94150;1038;AZ|85226
2824;0;1/27/2010;OTHER;3;KIA;SPECTRA;EX;4D SEDAN EX;BLACK;AUTO;2;79004;OTHER ASIAN;MEDIUM;OTHER;55430;66750;93150;106080;58400;70330;92450;101740;52000;569;AL|35004
6309;0;5/20/2010;MANHEIM;5;CHRYSLER;PACIFICA AWD;Tou;4D SPORT TOURING;RED;AUTO;1;94997;AMERICAN;CROSSOVER;CHRYSLER;88820;112290;126840;154890;78950;98250;121900;141350;90600;2206;GA|30272
42271;0;9/29/2010;OTHER;2;CHRYSLER;SEBRING 4C;LX;4D SEDAN LX;SILVER;AUTO;2;81577;AMERICAN;MEDIUM;CHRYSLER;74900;83720;112240;120440;74890;88070;114590;124680;65300;1243;NC|27407
4184;0;9/14/2010;OTHER;2;CHEVROLET;IMPALA V6;LS;4D SEDAN LS 3.5L FFV;GREY;AUTO;2;67655;AMERICAN;LARGE;GM;81510;92770;114480;128480;76010;85930;110180;122330;89750;1703;TX|75061
35651;0;7/2/2009;MANHEIM;3;CHEVROLET;IMPALA 3.9L V6 SFI;LT;4D SEDAN LT 3.9L;BLACK;AUTO;1;87265;AMERICAN;LARGE;GM;85810;102810;97670;116030;83980;102220;95700;115400;74550;2152;VA|22403
40286;0;9/10/2009;MANHEIM;3;HYUNDAI;SONATA V6 3.3L V6 MP;GLS;4D SEDAN GLS;BLUE;AUTO;1;55561;OTHER ASIAN;MEDIUM;OTHER;77450;90180;88650;102390;65960;79820;76240;91210;90450;671;FL|33619
40094;0;2/26/2009;MANHEIM;4;CHEVROLET;EQUINOX FWD V6 3.4L;LS;4D SUV LS;BLACK;AUTO;1;76909;AMERICAN;MEDIUM SUV;GM;71230;82800;81930;94420;71250;84590;81950;96360;73100;1389;FL|33619
62647;0;10/27/2009;MANHEIM;3;PONTIAC;G6 V6 3.5L V6 SFI;GT;4D SEDAN GT;RED;AUTO;1;74987;AMERICAN;MEDIUM;GM;83160;100260;94810;113280;73550;88240;117450;134800;66450;1272;NC|28625
47555;0;7/21/2010;MANHEIM;4;PONTIAC;G6 V6;GT;4D SEDAN GT;SILVER;AUTO;1;56649;AMERICAN;MEDIUM;GM;67100;81590;102460;115730;74810;91090;105430;122640;75650;1003;TX|75050
59874;0;5/18/2010;ADESA;3;TOYOTA;YARIS;Bas;4D SEDAN;SILVER;AUTO;2;77073;TOP LINE ASIAN;COMPACT;OTHER;66080;75410;102200;113640;68980;81020;103030;118920;71300;569;TX|78754
68474;0;5/27/2010;ADESA;6;CHEVROLET;TRAILBLAZER 4WD 6C;Nor;4D SUV 4.2L LS;BLACK;AUTO;3;89590;AMERICAN;MEDIUM SUV;GM;63690;76930;106240;122200;68070;84370;107360;126850;78250;2152;CO|80817
